year,yield,avg_tmax,avg_tmin,total_precip,total_solar,avg_temp,temp_range
2019,51.0,80.50863595442338,63.24318157542836,24.379999915137887,3104.3699798583984,71.87590876492587,17.265454378995024
2019,51.0,80.50863595442338,63.24318157542836,24.379999915137887,3104.3699798583984,71.87590876492587,17.265454378995024
2019,53.0,80.50863595442338,63.24318157542836,24.379999915137887,3104.3699798583984,71.87590876492587,17.265454378995024
2018,63.5,82.94190543038505,65.56333269391742,21.190000103786588,3059.109992980957,74.25261906215124,17.378572736467632
2018,64.0,82.94190543038505,65.56333269391742,21.190000103786588,3059.109992980957,74.25261906215124,17.378572736467632
2018,64.0,82.94190543038505,65.56333269391742,21.190000103786588,3059.109992980957,74.25261906215124,17.378572736467632
2018,66.0,82.94190543038505,65.56333269391742,21.190000103786588,3059.109992980957,74.25261906215124,17.378572736467632
2018,66.0,82.94190543038505,65.56333269391742,21.190000103786588,3059.109992980957,74.25261906215124,17.378572736467632
2017,58.0,79.64818156849255,61.564090902155094,19.87000024318695,3254.439987182617,70.60613623532382,18.084090666337453
2017,58.0,79.64818156849255,61.564090902155094,19.87000024318695,3254.439987182617,70.60613623532382,18.084090666337453
2017,58.0,79.64818156849255,61.564090902155094,19.87000024318695,3254.439987182617,70.60613623532382,18.084090666337453
2017,57.0,79.64818156849255,61.564090902155094,19.87000024318695,3254.439987182617,70.60613623532382,18.084090666337453
2017,58.0,79.64818156849255,61.564090902155094,19.87000024318695,3254.439987182617,70.60613623532382,18.084090666337453
2016,59.0,80.11999997225675,64.32272720336914,22.29999978840351,3126.4999923706055,72.22136358781295,15.79727276888761
2016,57.0,80.11999997225675,64.32272720336914,22.29999978840351,3126.4999923706055,72.22136358781295,15.79727276888761
2016,62.0,80.11999997225675,64.32272720336914,22.29999978840351,3126.4999923706055,72.22136358781295,15.79727276888761
2016,62.0,80.11999997225675,64.32272720336914,22.29999978840351,3126.4999923706055,72.22136358781295,15.79727276888761
